doc_type,pdf_path,page1_png,source_path,cluster_id
specification,data/raw_pdfs/0915_specification.pdf,data/page1_pngs/0915_specification.png,data/specification/507952602.tif,6
questionnaire,data/raw_pdfs/0916_questionnaire.pdf,data/page1_pngs/0916_questionnaire.png,data/questionnaire/96077543.tif,6
budget,data/raw_pdfs/0917_budget.pdf,data/page1_pngs/0917_budget.png,data/budget/tnwl0044665_4666.tif,-1
resume,data/raw_pdfs/0918_resume.pdf,data/page1_pngs/0918_resume.png,data/resume/50403863-3864.tif,6
form,data/raw_pdfs/0919_form.pdf,data/page1_pngs/0919_form.png,data/form/2071219644.tif,-1
specification,data/raw_pdfs/0920_specification.pdf,data/page1_pngs/0920_specification.png,data/specification/506338423.tif,6
letter,data/raw_pdfs/0921_letter.pdf,data/page1_pngs/0921_letter.png,data/letter/506671190+-1193.tif,8
budget,data/raw_pdfs/0922_budget.pdf,data/page1_pngs/0922_budget.png,data/budget/09005591.tif,6
file_folder,data/raw_pdfs/0923_file_folder.pdf,data/page1_pngs/0923_file_folder.png,data/file_folder/2030522649.tif,5
questionnaire,data/raw_pdfs/0924_questionnaire.pdf,data/page1_pngs/0924_questionnaire.png,data/questionnaire/03842149_2150.tif,6
advertisement,data/raw_pdfs/0925_advertisement.pdf,data/page1_pngs/0925_advertisement.png,data/advertisement/2058503852.tif,0
resume,data/raw_pdfs/0926_resume.pdf,data/page1_pngs/0926_resume.png,data/resume/11299854-9856.tif,6
scientific_report,data/raw_pdfs/0927_scientific_report.pdf,data/page1_pngs/0927_scientific_report.png,data/scientific_report/2062036169_2062036184.tif,4
letter,data/raw_pdfs/0928_letter.pdf,data/page1_pngs/0928_letter.png,data/letter/519875197+-5198.tif,9
invoice,data/raw_pdfs/0929_invoice.pdf,data/page1_pngs/0929_invoice.png,data/invoice/80680437.tif,6
advertisement,data/raw_pdfs/0930_advertisement.pdf,data/page1_pngs/0930_advertisement.png,data/advertisement/2058504402.tif,0
file_folder,data/raw_pdfs/0931_file_folder.pdf,data/page1_pngs/0931_file_folder.png,data/file_folder/50736838-6838.tif,1
presentation,data/raw_pdfs/0932_presentation.pdf,data/page1_pngs/0932_presentation.png,data/presentation/80301908_1910.tif,10
email,data/raw_pdfs/0933_email.pdf,data/page1_pngs/0933_email.png,data/email/2085134078.tif,10
resume,data/raw_pdfs/0934_resume.pdf,data/page1_pngs/0934_resume.png,data/resume/2501389969.tif,7
advertisement,data/raw_pdfs/0935_advertisement.pdf,data/page1_pngs/0935_advertisement.png,data/advertisement/tob00117.89.tif,-1
questionnaire,data/raw_pdfs/0936_questionnaire.pdf,data/page1_pngs/0936_questionnaire.png,data/questionnaire/tob00313.99_tob00314.08.tif,10
invoice,data/raw_pdfs/0937_invoice.pdf,data/page1_pngs/0937_invoice.png,data/invoice/2028729611.tif,6
news_article,data/raw_pdfs/0938_news_article.pdf,data/page1_pngs/0938_news_article.png,data/news_article/2501112533.tif,8
advertisement,data/raw_pdfs/0939_advertisement.pdf,data/page1_pngs/0939_advertisement.png,data/advertisement/507806757.tif,2
form,data/raw_pdfs/0940_form.pdf,data/page1_pngs/0940_form.png,data/form/2082060706.tif,7
invoice,data/raw_pdfs/0941_invoice.pdf,data/page1_pngs/0941_invoice.png,data/invoice/2028728500.tif,6
invoice,data/raw_pdfs/0942_invoice.pdf,data/page1_pngs/0942_invoice.png,data/invoice/80233761.tif,7
specification,data/raw_pdfs/0943_specification.pdf,data/page1_pngs/0943_specification.png,data/specification/512807522.tif,8
handwritten,data/raw_pdfs/0944_handwritten.pdf,data/page1_pngs/0944_handwritten.png,data/handwritten/518222776+-2779.tif,1
memo,data/raw_pdfs/0945_memo.pdf,data/page1_pngs/0945_memo.png,data/memo/2026373085.tif,4
resume,data/raw_pdfs/0946_resume.pdf,data/page1_pngs/0946_resume.png,data/resume/50506800-6801.tif,10
resume,data/raw_pdfs/0947_resume.pdf,data/page1_pngs/0947_resume.png,data/resume/50335291-5292.tif,6
file_folder,data/raw_pdfs/0948_file_folder.pdf,data/page1_pngs/0948_file_folder.png,data/file_folder/0060011896.tif,5
email,data/raw_pdfs/0949_email.pdf,data/page1_pngs/0949_email.png,data/email/528014902+-4902.tif,10
memo,data/raw_pdfs/0950_memo.pdf,data/page1_pngs/0950_memo.png,data/memo/0000378223.tif,7
form,data/raw_pdfs/0951_form.pdf,data/page1_pngs/0951_form.png,data/form/2077108817.tif,6
budget,data/raw_pdfs/0952_budget.pdf,data/page1_pngs/0952_budget.png,data/budget/03195877.tif,6
specification,data/raw_pdfs/0953_specification.pdf,data/page1_pngs/0953_specification.png,data/specification/2057425017_2057425022.tif,6
questionnaire,data/raw_pdfs/0954_questionnaire.pdf,data/page1_pngs/0954_questionnaire.png,data/questionnaire/0001476441.tif,2
specification,data/raw_pdfs/0955_specification.pdf,data/page1_pngs/0955_specification.png,data/specification/2069740988.tif,6
specification,data/raw_pdfs/0956_specification.pdf,data/page1_pngs/0956_specification.png,data/specification/504546298.tif,7
letter,data/raw_pdfs/0957_letter.pdf,data/page1_pngs/0957_letter.png,data/letter/88326395.tif,7
specification,data/raw_pdfs/0958_specification.pdf,data/page1_pngs/0958_specification.png,data/specification/2069735862.tif,6
scientific_publication,data/raw_pdfs/0959_scientific_publication.pdf,data/page1_pngs/0959_scientific_publication.png,data/scientific_publication/1000116719_1000116724.tif,0
presentation,data/raw_pdfs/0960_presentation.pdf,data/page1_pngs/0960_presentation.png,data/presentation/86183945_3998.tif,2
presentation,data/raw_pdfs/0961_presentation.pdf,data/page1_pngs/0961_presentation.png,data/presentation/0001225257.tif,7
specification,data/raw_pdfs/0962_specification.pdf,data/page1_pngs/0962_specification.png,data/specification/2051529425_2051529433.tif,7
email,data/raw_pdfs/0963_email.pdf,data/page1_pngs/0963_email.png,data/email/2083648049a.tif,4
handwritten,data/raw_pdfs/0964_handwritten.pdf,data/page1_pngs/0964_handwritten.png,data/handwritten/512110779+-0790.tif,-1
form,data/raw_pdfs/0965_form.pdf,data/page1_pngs/0965_form.png,data/form/2030298475.tif,6
form,data/raw_pdfs/0966_form.pdf,data/page1_pngs/0966_form.png,data/form/2030396052_2030396053.tif,1
form,data/raw_pdfs/0967_form.pdf,data/page1_pngs/0967_form.png,data/form/2063196195.tif,6
advertisement,data/raw_pdfs/0968_advertisement.pdf,data/page1_pngs/0968_advertisement.png,data/advertisement/71389107.tif,2
handwritten,data/raw_pdfs/0969_handwritten.pdf,data/page1_pngs/0969_handwritten.png,data/handwritten/509127891+-7891.tif,1
presentation,data/raw_pdfs/0970_presentation.pdf,data/page1_pngs/0970_presentation.png,data/presentation/2066009070.tif,9
advertisement,data/raw_pdfs/0971_advertisement.pdf,data/page1_pngs/0971_advertisement.png,data/advertisement/503950290.tif,0
questionnaire,data/raw_pdfs/0972_questionnaire.pdf,data/page1_pngs/0972_questionnaire.png,data/questionnaire/2061828115_2061828117.tif,5
questionnaire,data/raw_pdfs/0973_questionnaire.pdf,data/page1_pngs/0973_questionnaire.png,data/questionnaire/507338165+-8170.tif,6
memo,data/raw_pdfs/0974_memo.pdf,data/page1_pngs/0974_memo.png,data/memo/0060059389.tif,6
file_folder,data/raw_pdfs/0975_file_folder.pdf,data/page1_pngs/0975_file_folder.png,data/file_folder/50394809-4809.tif,5
specification,data/raw_pdfs/0976_specification.pdf,data/page1_pngs/0976_specification.png,data/specification/2069717573.tif,6
presentation,data/raw_pdfs/0977_presentation.pdf,data/page1_pngs/0977_presentation.png,data/presentation/2012580103_2012580112.tif,10
email,data/raw_pdfs/0978_email.pdf,data/page1_pngs/0978_email.png,data/email/2077082097.tif,4
advertisement,data/raw_pdfs/0979_advertisement.pdf,data/page1_pngs/0979_advertisement.png,data/advertisement/2084510971.tif,2
letter,data/raw_pdfs/0980_letter.pdf,data/page1_pngs/0980_letter.png,data/letter/502239774_502239780.tif,8
presentation,data/raw_pdfs/0981_presentation.pdf,data/page1_pngs/0981_presentation.png,data/presentation/2062433286_2062433288.tif,10
specification,data/raw_pdfs/0982_specification.pdf,data/page1_pngs/0982_specification.png,data/specification/2069728109.tif,6
handwritten,data/raw_pdfs/0983_handwritten.pdf,data/page1_pngs/0983_handwritten.png,data/handwritten/506811386+-1387.tif,1
budget,data/raw_pdfs/0984_budget.pdf,data/page1_pngs/0984_budget.png,data/budget/2040796435_2040796443.tif,3
file_folder,data/raw_pdfs/0985_file_folder.pdf,data/page1_pngs/0985_file_folder.png,data/file_folder/40031350-1350.tif,5
questionnaire,data/raw_pdfs/0986_questionnaire.pdf,data/page1_pngs/0986_questionnaire.png,data/questionnaire/0001221857.tif,7
letter,data/raw_pdfs/0987_letter.pdf,data/page1_pngs/0987_letter.png,data/letter/2074948282_8283.tif,8
news_article,data/raw_pdfs/0988_news_article.pdf,data/page1_pngs/0988_news_article.png,data/news_article/1002906684.tif,0
scientific_publication,data/raw_pdfs/0989_scientific_publication.pdf,data/page1_pngs/0989_scientific_publication.png,data/scientific_publication/10381020.tif,-1
scientific_publication,data/raw_pdfs/0990_scientific_publication.pdf,data/page1_pngs/0990_scientific_publication.png,data/scientific_publication/50278234-8239.tif,0
questionnaire,data/raw_pdfs/0991_questionnaire.pdf,data/page1_pngs/0991_questionnaire.png,data/questionnaire/84190079_0083.tif,6
email,data/raw_pdfs/0992_email.pdf,data/page1_pngs/0992_email.png,data/email/528028533+-8534.tif,10
file_folder,data/raw_pdfs/0993_file_folder.pdf,data/page1_pngs/0993_file_folder.png,data/file_folder/0071018934.tif,5
advertisement,data/raw_pdfs/0994_advertisement.pdf,data/page1_pngs/0994_advertisement.png,data/advertisement/2084511508_1509.tif,0
questionnaire,data/raw_pdfs/0995_questionnaire.pdf,data/page1_pngs/0995_questionnaire.png,data/questionnaire/2024068982_2024068983.tif,6
resume,data/raw_pdfs/0996_resume.pdf,data/page1_pngs/0996_resume.png,data/resume/2501070475_2501070495.tif,-1
handwritten,data/raw_pdfs/0997_handwritten.pdf,data/page1_pngs/0997_handwritten.png,data/handwritten/500389366+-9366.tif,1
advertisement,data/raw_pdfs/0998_advertisement.pdf,data/page1_pngs/0998_advertisement.png,data/advertisement/2058501885.tif,0
resume,data/raw_pdfs/0999_resume.pdf,data/page1_pngs/0999_resume.png,data/resume/50485920-5921.tif,10
